image,split,Segmentation Quality,Filter Loading,Asbestos Present,Asbestos Type,accuracy,precision,recall,specificity,dice,iou,tversky,f2,tp,fp,fn,tn,match_status,matched_sample_id,parsed_site_number,Origin of data,Sampling position,Environment,Pump Flow (L/min),Volume sampled (L; dm3),"Frame Width, px","Frame Height, px","Pixel Resolution, nm/px","Images needed to find 3 fibers at 0.003 f/cm3, #",Minimum number of fibres for early termination,Filter Coverage (%),Median Otsu Coverage (%),GT Foreground Fraction (%),Frames Analyzed,Acquired Spectra,"Analyzed volume, cm3",Asbestos Counted,WHO Asbestos Counted,"Airborne WHO Asbestos Concentration, fibers/cm3",8 hr TWA,Sample Notes,n_objects,n_fg_px,snr_mean,snr_median,snr_pooled,cnr_mean,cnr_median,cnr_pooled,weber_contrast_mean,weber_contrast_median,weber_contrast_pooled,mu_F_pooled,mu_B_pooled,sigma_B_mad_pooled,n_bg_px_pooled,mask_quality,filter_loading,asbestos
A52_15.00kV_50pA_33.7nm_1.00µs_028.tif,test,,,False,,0.9994240052197686,0.8198853615518892,0.9256203093887032,0.9995773917771202,0.869550359712152,0.7692075159497925,0.8911429456173892,0.902346432944094,48347.0,10621.0,3885.0,25121403.0,matched_unique_sample,A52,,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,0.3493214173172319,0.2073994165243555,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,1,52232,3.390286746986208,3.390286746986208,3.390286746986208,1.812763100991448,1.812763100991448,1.812763100991448,1.1491194476556588,1.1491194476556588,1.1491194476556588,160.84605222851891,74.84276985743381,47.4432,17185,2,low,False
A52_20.00kV_0.40nA_28.1nm_25.00ns_039.tif,test,,,False,,0.996823809287834,0.6506840725831325,0.8104002998734277,0.9977765584744244,0.7218126173749488,0.5647158055124444,0.7548173018454015,0.7724779738633981,103775.0,55711.0,24279.0,25000491.0,matched_unique_sample,A52,,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,3.818258518337806,0.5084684653777344,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,2,128054,2.400229403878428,2.400229403878428,2.4054427832492977,0.4120035877166423,0.4120035877166423,0.4174987218871236,0.2069806332820853,0.2069806332820853,0.2100153268780585,203.27963983944272,167.9975743462863,84.5082,164904,4,low,True
A139 - Site 18.tif,test,,,False,,0.9365095658735764,0.916658496496386,0.4852170355920516,0.9943462684628472,0.6345475160089938,0.4647159263677267,0.5649944049401263,0.5356385814528231,158944.0,14451.0,168629.0,2541560.0,matched_unique_sample,A139,18.0,Asbyg,Personal,Indoor,1.9,265.99999999999994,8192.0,5632.0,50.0,16.0,4.877055024751969,18.0,4.003975608132103,11.359925703568893,16.0,164.0,1000.0638461507118,8.0,8.0,0.0079994892634028,0.0023331843684925,,2,327573,7.530453094529654,7.530453094529654,5.280787846514491,1.3388045982468657,1.3388045982468657,0.9893106870457192,0.2194982662511525,0.2194982662511525,0.2305291744925832,101.78084884895884,82.71307251908397,19.2738,83840,4,high,True
A56 - Site 2.tif,test,,,False,,0.9956439841877328,0.7670165287241848,0.932924128550736,0.9964333805330072,0.8418743602392728,0.7269283498577985,0.8760749646010906,0.8942389047510612,535004.0,162509.0,38466.0,45401365.0,matched_unique_sample,A56,2.0,Asbyg,Personal,Indoor,1.9,210.9,8192.0,5632.0,50.0,21.0,3.86680791248192,22.4,0.7104461843317206,1.242962750521573,5.0,290.0,247.7836761668059,11.0,10.0,0.0403577836712216,0.00933273747397,,37,573470,4.088926364333539,3.893453717620557,4.253611722814666,1.7749660731436712,1.5616585533195677,1.992555500163241,0.7702877911294838,0.7148701566688351,0.8812498690659328,39068.17736586047,20767.13891560272,9184.707,723720,4,medium,True
b_E200175-12116-L_7.tif,test,,,False,,0.9951225154401528,0.53940794630115,0.6742531576884477,0.9968680307034824,0.5993394859244272,0.4278977524543036,0.6272144382424691,0.6421474007772582,134202.0,114593.0,64836.0,36473569.0,no_sample_prefix_match,,,,,,,,,,,,,,1.7087193371607516,0.5410523225469729,,,,,,,,,8,199038,5.014930155188575,4.426784099221763,3.658825322981485,2.5482863384190355,2.2947020694115032,1.9453047048550327,1.079345575167665,1.0727453940447604,1.1352677545826146,146.4635094806017,68.59257306486069,40.0302,110005,4,medium,True
SEMS R15B Sample 2_20.00kV_0.10nA_15.0nm_500.00ns_018.tif,test,,,False,,0.997241099675496,0.5478896607330718,0.864093221167849,0.9976752149972647,0.6705856676535019,0.5044218731039832,0.7365650796297073,0.7746755239848993,70669.0,58315.0,11115.0,25025725.0,no_sample_prefix_match,,,,,,,,,,,,,,12.710575262705484,0.3249804178873697,,,,,,,,,1,81784,3.1851533991839176,3.1851533991839176,3.1851533991839176,0.5903709477225899,0.5903709477225899,0.5903709477225899,0.2275223294038966,0.2275223294038966,0.2275223294038966,103.8907854837132,84.63453820175224,32.6172,81724,4,very low,True
A52_10.00kV_50pA_33.7nm_200.00ns_029.tif,test,,,False,,0.999548686290355,0.6399173224061211,0.9247497772882016,0.9996054070440918,0.7564080582938799,0.6082445800156453,0.8158123451307298,0.849156473452651,17647.0,9930.0,1436.0,25155243.0,matched_unique_sample,A52,,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,0.0798475047267626,0.0757735308916809,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,3,19083,2.2867320845430323,2.193363955549104,1.7061649074076897,1.0209056544205728,1.0022987835719408,0.6126549752062844,0.8466648178848897,0.8431434752162528,0.560264664339116,106.24152386941256,68.09198868117085,62.2692,21557,0,very low,False
A44 - Site 13.tif,test,,,False,,0.995240298184478,0.8839819365118594,0.7223835237292154,0.9987726272696612,0.7950544281681383,0.6598260093685628,0.7642993922235755,0.7497972150871552,26622.0,3494.0,10231.0,2843237.0,ambiguous_site_not_found,A44,13.0,,,,,,,,,,,,2.2621501575816763,1.2780276211825286,,,,,,,,,1,36853,3.597144153623803,3.597144153623803,3.597144153623803,1.0500594815791455,1.0500594815791455,1.0500594815791455,0.4122593540011105,0.4122593540011105,0.4122593540011105,154.6606517786883,109.51292433389972,42.9954,27661,4,very low,True
A33_003.tif,test,,,False,,0.9962606646797872,0.2816906172385998,0.7095286199383287,0.9967721981159946,0.403276182306803,0.2525647690841238,0.4874318877126155,0.5442153373935217,58297.0,148657.0,23866.0,45906524.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,1.7603722485628994,0.1780835064974698,,,,,,,,,56,82163,3.4793922487600875,3.3890013241206134,3.2809412923743326,1.294234230721368,1.1790779044813735,1.2794093588875726,0.5966529212890073,0.5910603577779984,0.6392150619642212,45004.72157783918,27455.04395494329,13717.0152,259584,1,very high,True
b_E200175-12116-L_22.tif,test,,,False,,0.9982734483733472,0.6713884439865211,0.7861909070345334,0.9988869198455792,0.724268616155314,0.5677281482035643,0.747828940113912,0.7601934156303457,83418.0,40829.0,22686.0,36640267.0,no_sample_prefix_match,,,,,,,,,,,,,,0.4609429366736255,0.2884264091858037,,,,,,,,,9,106104,4.724882699451198,4.855967571477373,3.724326629717601,2.0084544266988837,2.391097853311718,1.1732439788084366,0.788952636813849,0.7538971891430979,0.4599004184600064,132.52047990650684,90.77364334322108,35.5824,91696,3,low,False
SEMS R15B Sample 2_10.00kV_0.10nA_33.7nm_1.00µs_002.tif,test,,,False,,0.9984831220125872,0.1404229774657969,0.6312402698488518,0.9986147754531658,0.2297391731353561,0.1297770190973797,0.308135028194047,0.3715242144357656,6082.0,37230.0,3553.0,26839279.0,no_sample_prefix_match,,,,,,,,,,,,,,3.7576843609922577,0.0383422155154849,,,,,,,,,6,9635,5.385035402402722,5.183531580034317,5.014963052807972,1.3372000023491537,1.1672940073727744,1.3704770467282226,0.3454311502052441,0.2587094388774641,0.376041242670792,178.44442138038403,129.67955889917695,35.5824,31104,1,very low,True
A33_005.tif,test,,,False,,0.9968910867517644,0.4507843466980348,0.7631069540462982,0.9975157556133412,0.5667668423516449,0.3954463649735777,0.6317880482540624,0.6702336645545562,93824.0,114311.0,29126.0,45900083.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,2.256972139531916,0.266486948186701,,,,,,,,,53,122950,3.789519126953943,3.850039080363567,3.858734833712016,1.6084970474610223,1.6922300724757655,1.6770796617437398,0.7254906414697171,0.7670434180743874,0.7687189448138304,45578.89042700284,25769.436439090463,11811.8742,312291,1,high,False
A104 - Site 17.tif,test,,,False,,0.9954275651411544,0.8759698116396686,0.8498994954258421,0.9979303873600852,0.8627377494611675,0.7586093260832357,0.8575561842514685,0.8549886719571781,41436.0,5867.0,7318.0,2828963.0,matched_unique_sample,A104,17.0,Asbyg,Personal,Indoor,1.9,121.6000000000002,8192.0,5632.0,50.0,35.0,2.229510868458048,17.9,6.530345569957387,1.6907431862571023,10.0,166.0,285.73252747163247,45.0,36.0,0.125991955898595,0.0167989274531459,,4,48754,5.027071168804398,4.875132926659978,4.235475194864282,1.30484817081003,1.1834176642619885,0.8640752866233883,0.3177279343520475,0.320570573642812,0.2562956961551209,87.91321737703574,69.97812508912529,20.7564,70126,4,medium,True
A51_10.00kV_0.10nA_14.4nm_700.00ns_087.tif,test,,,False,,0.989970519677055,0.6085496574597636,0.7652288793202479,0.9931143370021864,0.6779546483236878,0.5128074066930174,0.7103612845685232,0.7277548421639817,265865.0,171018.0,81567.0,24665806.0,matched_unique_sample,A51,,Asbyg,Personal,Outdoor,1.9,146.3000000000001,8192.0,5632.0,50.0,30.0,2.6823802636135863,4.3,4.897150823117427,1.379560309425063,15.0,94.0,515.6579206714612,4.0,3.0,0.0058178103733839,0.000933273747397,,8,347432,3.0693089161134384,2.9321927778817454,2.2226718178031595,0.7929218814321731,0.6423814505188399,0.4864912960900495,0.3379502456969898,0.2997526492337025,0.2802077836750157,151.58532892767505,118.4068171259872,68.19959999999999,133458,4,medium,True
A89 - Site 2.tif,test,,,False,,0.9991094849326392,0.2155980803597888,0.8415236303778967,0.9991530763908226,0.3432544757032699,0.2071859984948368,0.4497813301159328,0.5323938633635935,10737.0,39064.0,2022.0,46085521.0,matched_unique_sample,A89,2.0,Asbyg,Personal,Indoor,1.9,91.20000000000012,8192.0,5632.0,50.0,47.0,1.6721331513435354,6.0,0.3243988210504705,0.027654387734153,5.0,52.0,107.14969780186216,8.0,8.0,0.07466189979176,0.007466189979176,,5,12759,3.338577648765452,3.101530479369085,3.3498902189825377,1.1220081425601969,0.9422216599016784,1.177429670413896,0.5006764729390114,0.4248652069906402,0.5419797709050533,45714.58405831178,29646.682090696,13646.5917,44368,4,low,False
A44 - Site 5.tif,test,,,False,,0.9948453036221556,0.6914772848971467,0.9859511956751104,0.9949474558560054,0.8128666750596988,0.6847307357836798,0.8742573024029351,0.9085664109332536,32283.0,14404.0,460.0,2836437.0,ambiguous_site_not_found,A44,5.0,,,,,,,,,,,,1.9213589754971592,1.135496659712358,,,,,,,,,1,32743,3.963164850845546,3.963164850845546,3.963164850845546,1.443885951860289,1.443885951860289,1.443885951860289,0.5731346189233018,0.5731346189233018,0.5731346189233018,176.27364627553982,112.05248689425903,44.478,31284,5,very low,True
A77 - Site 4.tif,test,,,False,,0.9968224005265668,0.2493594807523833,0.8866051772563414,0.9969484200509964,0.3892434594234132,0.2416525710856834,0.5018541435703864,0.586725979362784,46717.0,140631.0,5975.0,45944021.0,ambiguous_site_not_found,A77,4.0,,,,,,,,,,,,1.808955452658913,0.1142068342729048,,,,,,,,,10,52692,3.53871374494089,3.3495088892464806,3.5734832941207446,1.2969908911683812,1.010959869529955,1.3026337735253135,0.597228460602541,0.4183560573074673,0.5736328020463141,32683.647821301147,20769.551688802105,9146.1594,123934,4,medium,True
SEMS R15B Sample 2_10.00kV_0.10nA_33.7nm_500.00ns_004.tif,test,,,False,,0.9982958634694412,0.5232940570839497,0.7930608529817976,0.9986728732213144,0.630535166614922,0.4604245039694442,0.6868379366519984,0.718936143461081,36595.0,33337.0,9549.0,25086343.0,no_sample_prefix_match,,,,,,,,,,,,,,0.7507880528767903,0.1833597819010416,,,,,,,,,5,46144,4.539378921463884,4.457557118434164,4.349329312692022,1.1906787890887425,1.1523211727711635,1.173909389773962,0.3575790596907565,0.3815956480065852,0.3696863464279368,167.65620665742026,122.4048170524304,38.5476,123478,4,very low,True
A36 - Site 4.tif,test,,,False,,0.9977954300967128,0.3690724098894236,0.822138509674379,0.9980403533923032,0.5094457010846515,0.3417827189894166,0.6008580273107293,0.660078587033123,52815.0,90287.0,11426.0,45982816.0,ambiguous_site_not_found,A36,4.0,,,,,,,,,,,,2.0807613026012075,0.1392386176369407,,,,,,,,,33,64241,3.5761038329486854,3.6377505504117065,3.239577023445805,1.1714623631406982,1.1694595022292815,1.1235540206070649,0.4885078335322402,0.4893938318644714,0.5309743887941466,41968.58686819944,27412.990821649328,12954.9588,165825,1,very high,False
A112 - 221.tif,test,,,False,,0.9990769082849674,0.7540690332537574,0.8553211383326017,0.9993908353035138,0.8015100319250202,0.6687665756705579,0.8222009950019629,0.8329523174804745,85988.0,28044.0,14545.0,46008767.0,matched_unique_sample,A112,,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,0.2523617310957475,0.2178994092074307,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,21,100533,3.531696001262688,3.6125835585345296,3.7393916667529217,1.2557434801134206,1.227244145548697,1.399925219168784,0.5640899692321847,0.5637094880995178,0.5983950829793896,160.77664050610247,100.58629572385368,42.9954,186336,2,high,True
a_E200175-12116-L_4.tif,test,,,False,,0.9986831017310368,0.2272548698640976,0.9181271079948956,0.9987162270591226,0.364330608442303,0.2227409831856913,0.4801862221866995,0.5709691216871559,13883.0,47207.0,1238.0,36724872.0,no_sample_prefix_match,,,,,,,,,,,,,,2.126889244084899,0.0411039709464161,,,,,,,,,1,15121,6.710802945858915,6.710802945858915,6.710802945858915,4.515214720068465,4.515214720068465,4.515214720068465,2.056494321826849,2.056494321826849,2.056494321826849,208.938165465247,68.35876119665124,31.1346,17081,2,low,False
A44_10.00kV_0.20nA_30.7nm_500.00ns_047.tif,test,,,False,,0.998618104898552,0.7086538045281017,0.7706878423124605,0.999196275079332,0.7383701698992077,0.585251039792091,0.7509664436097355,0.7574271322061688,49109.0,20190.0,14612.0,25100345.0,ambiguous_no_site_in_filename,A44,,,,,,,,,,,,,0.1258722910059364,0.2530191878608603,,,,,,,,,2,63721,2.940213001820325,2.940213001820325,2.494903905438956,1.1125907353531497,1.1125907353531497,0.852927492466709,0.5968402639870733,0.5968402639870733,0.5194517324672838,166.45250388411984,109.54774036068916,66.717,42197,3,low,False
A44 - Site 16.tif,test,,,False,,0.9563352411443504,0.9221429707983616,0.5375801572897545,0.9957300596365012,0.6792051913772416,0.5142397493865637,0.6144542156861106,0.5864977863275866,133293.0,11254.0,114657.0,2624380.0,ambiguous_site_not_found,A44,16.0,,,,,,,,,,,,5.220205133611506,8.598674427379262,,,,,,,,,3,247950,3.14187547366344,2.8306056641348785,2.830598276175868,0.102093707829285,0.8937374702885977,0.8935784678659983,0.0987525343145499,0.2490985143257225,0.4613161228048105,130.09599516031457,89.02659262117679,45.9606,59603,4,very low,True
A126 - Site 48.tif,test,,,False,,0.9970623363148048,0.5310631857733401,0.7552733534214858,0.9978439907984262,0.6236282045583047,0.4530957453673877,0.6703665141507986,0.6964650775061635,7018.0,6197.0,2274.0,2868095.0,matched_unique_sample,A126,48.0,Asbyg,Personal,Indoor,1.9,151.9999999999999,8192.0,5632.0,50.0,28.0,2.786888585572553,21.4,1.476773348721591,0.3222378817471591,3.0,141.0,107.14969780186192,60.0,37.0,0.3453112865368908,0.0575518810894817,,7,9292,4.776201183876238,4.937889737273172,4.187040031674293,1.0863798368834208,1.3862303696916527,1.1398944967157496,0.2851596103167809,0.2993520657836412,0.3740860039356339,117.94640551011624,85.83626146293265,28.1694,32387,4,medium,True
A112 - 223.tif,test,,,False,,0.9989287636496802,0.7986755100394325,0.7290267375742295,0.9995660746832984,0.7622634611869143,0.6158527580658473,0.74861161762837,0.741967442766377,79235.0,19973.0,29451.0,46008685.0,matched_unique_sample,A112,,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,0.4739761352539062,0.2355705608021129,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,31,108686,3.4161653013273643,3.4190979442251592,3.4682044803517846,1.0300334744388375,0.82445333276793,1.2859824451651514,0.4382079358913645,0.333022103128623,0.589299541618239,169.68467879947738,106.7669588709564,48.9258,213207,2,high,True
A112 - 224.tif,test,,,False,,0.9992415904998778,0.7312190496258074,0.6094562315581338,0.9997232012355444,0.6648082689120073,0.4979122124807367,0.6415032250787753,0.6304528722851235,34700.0,12755.0,22236.0,46067653.0,matched_unique_sample,A112,,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,0.3606622869318182,0.1234054565429687,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,30,56936,3.255061954311701,3.1873673766691697,3.263059520629552,1.001551857091767,0.9643233675567856,1.0959845035178648,0.4380773198208212,0.4410373798785078,0.5057436843488885,159.6477975270479,106.02587889387372,48.9258,157812,2,high,False
A77 - Site 6 zoom v2.tif,test,,,False,,0.9983059276233986,0.7637544926729584,0.8827993928250516,0.9988095018332872,0.818973503798103,0.6934421085656144,0.8433633789480905,0.8561113177140114,11050.0,3418.0,1467.0,2867649.0,ambiguous_site_not_found,A77,6.0,,,,,,,,,,,,2.686830000443892,0.4340778697620739,,,,,,,,,2,12517,4.368681252034224,4.368681252034224,3.212250791234409,1.6269439460635111,1.6269439460635111,0.7937503920910244,0.5570679111131308,0.5570679111131308,0.3281994050411806,34270.82783414556,25802.471906000977,10668.7896,24596,5,low,True
A126 - Site 19.tif,test,,,False,,0.9871250499378518,0.886844263756484,0.617715733518727,0.9977360520686585,0.7282097834521202,0.5725864014182759,0.6795853840498185,0.6576295928027625,49736.0,6346.0,30780.0,2796722.0,matched_unique_sample,A126,19.0,Asbyg,Personal,Indoor,1.9,151.9999999999999,8192.0,5632.0,50.0,28.0,2.786888585572553,21.4,5.357291481711648,2.7922196821732954,3.0,141.0,107.14969780186192,60.0,37.0,0.3453112865368908,0.0575518810894817,,1,80516,6.654222108291081,6.654222108291081,6.654222108291081,0.5309348053825649,0.5309348053825649,0.5309348053825649,0.0867074790157064,0.0867074790157064,0.0867074790157064,98.65549704406578,90.78385761415451,14.826,47589,4,low,True
b_E200175-12116-L_25.tif,test,,,False,,0.9968698895267916,0.7252606003604919,0.6892948835730721,0.9985628041939406,0.7068205196101216,0.5465757308467526,0.6997043985336524,0.6961998015787361,138804.0,52581.0,62567.0,36533248.0,no_sample_prefix_match,,,,,,,,,,,,,,0.6057813587334725,0.5473942023312457,,,,,,,,,4,140773,4.406945096360033,4.268384434003364,4.048981871767244,1.5443167946184366,1.4694259672994243,1.1096299158898102,0.6239749392505562,0.4455744891032649,0.3775083530112602,144.07249259446058,104.5891970642067,35.5824,163363,3,medium,True
A140 - Site 11.tif,test,,,False,,0.954367550936609,0.0,0.0,0.954367550936609,0.0,0.0,0.0,0.0,0.0,131585.0,0.0,2751999.0,matched_unique_sample,A140,11.0,Asbyg,Personal,Indoor,1.9,275.49999999999994,8192.0,5632.0,50.0,16.0,5.051235561350254,23.0,17.85586964000355,0.0,5.0,79.0,323.681378776458,7.0,6.0,0.0185367475345059,0.005599642484382,,3,142222,4.494215672468308,5.087571173549415,4.655419427859688,0.8895114606216467,0.943836820671856,0.8292322084633663,0.2629710524012527,0.229849800392716,0.2167254660606453,96.62974785898103,79.4178724389397,20.7564,86390,0,medium,True
A33 - 225.tif,test,,,False,,0.9966106198050756,0.4359961969380794,0.6082935763221102,0.9977305561394938,0.5079312135181325,0.3404207755835291,0.543821242240257,0.5637378848286824,80709.0,104405.0,51972.0,45900258.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,1.932347904552113,0.2875783226706764,,,,,,,,,47,132681,3.476044881328209,3.2200087802136337,3.5262751608378307,1.1997561973298438,1.0325196663544067,1.4309637890928828,0.5251647589913261,0.4855302739164003,0.6829361060073362,48369.96998063023,28741.41793497925,13717.0152,259794,2,very high,True
A44_10.00kV_0.10nA_16.9nm_250.00ns_054.tif,test,,,False,,0.9910944758503086,0.2836022535992856,0.7344914324620102,0.9921764883301666,0.4092028628553107,0.2572313296903376,0.4972996853100641,0.5572887144568811,77671.0,196202.0,28077.0,24882306.0,ambiguous_no_site_in_filename,A44,,,,,,,,,,,,,1.629339377744572,0.4198972564446613,,,,,,,,,2,105748,2.196451814083627,2.196451814083627,2.2331891026855337,0.7281678076464502,0.7281678076464502,0.8095393731968179,0.4776289322692275,0.4776289322692275,0.5686366220227814,165.54630820441048,105.53515446123498,74.13,56778,3,low,False
A44_15.00kV_0.20nA_45.0nm_250.00ns_060.tif,test,,,False,,0.997572769272993,0.4966305763960087,0.7305379328573999,0.998216108692149,0.5912920221443267,0.4197406640973155,0.6400947301983428,0.6676470943505421,44218.0,44818.0,16310.0,25078910.0,ambiguous_no_site_in_filename,A44,,,,,,,,,,,,,0.0235702813694397,0.2403406318614296,,,,,,,,,5,60528,3.186176695271741,2.9760459507852577,3.1215092965113604,1.2427446933601425,1.107629881444968,1.1613644536219845,0.638326857805322,0.6771373019129915,0.5924890998399851,180.49003766851703,113.33831903824522,57.8214,56896,4,low,True
A51 - Site 9.tif,test,,,False,,0.9479304226961972,0.8428414096914444,0.2110857968743849,0.9973596634283188,0.3376169615796778,0.2030921597350379,0.2723218130021106,0.2483102057343953,38265.0,7135.0,143012.0,2695172.0,matched_unique_sample,A51,9.0,Asbyg,Personal,Outdoor,1.9,146.3000000000001,8192.0,5632.0,50.0,30.0,2.6823802636135863,4.3,12.714732776988637,6.286517056551847,15.0,94.0,515.6579206714612,4.0,3.0,0.0058178103733839,0.000933273747397,,1,181277,7.428363286415565,7.428363286415565,7.428363286415565,1.2363817939720436,1.2363817939720436,1.2363817939720436,0.1996746591197798,0.1996746591197798,0.1996746591197798,77.09303993336165,64.26162238679717,10.3782,57927,4,low,True
