image,object_id,area_px,mu_F,mu_B,sigma_B_mad,n_bg_px,snr,cnr,weber_contrast
A56 - Site 2.tif,32,31177,37151.82214452962,18687.12932155359,8011.970399999999,29995,4.6370393660569755,2.3046381727712055,0.9880968074464553
A56 - Site 2.tif,33,675,30698.293333333335,19742.788728238418,7205.436,3389,4.2604352232523794,1.5204499221254222,0.5549117075552522
A56 - Site 2.tif,34,7538,34571.09259750597,20594.3910802201,9525.705,17265,3.6292424127631158,1.4672616375660594,0.6786654416164323
A56 - Site 2.tif,35,13950,45024.88867383513,20084.18280687725,8772.5442,12505,5.1324778362226775,2.843041345625759,1.2418083477314914
A56 - Site 2.tif,36,655,37686.40152671756,21969.142931664057,14098.043399999999,3834,2.6731653788702925,1.1148538949058953,0.715424295064015
A56 - Site 2.tif,37,15717,36720.55309537444,22302.37555174105,11811.8742,16312,3.1087829478698095,1.2206511261033564,0.6464861785766745
A56 - Site 4.tif,1,6432,37535.665111940296,20572.85,8001.592199999999,10820,4.691024507834002,2.1199299699276226,0.8245243178233475
A56 - Site 4.tif,2,12069,42781.470378656064,28001.352527799594,11052.783,24191,3.8706514349026264,1.3372304378764241,0.5278358549351346
A56 - Site 4.tif,3,22236,32086.857483360316,23254.12918495765,9144.6768,87247,3.5088016979807564,0.9658874218925931,0.3798348339834836
A56 - Site 4.tif,4,7516,31043.110697179352,25854.137448448382,13335.987,14791,2.327770017858901,0.38909555391191364,0.20070185126366982
A56 - Site 4.tif,5,27322,40280.73343825489,23901.408990084743,9513.8442,52747,4.23390719791402,1.7216305106355354,0.6852869826610677
A56 - Site 4.tif,6,5712,35764.12359943978,26063.972181855926,10287.7614,9634,3.476375686493372,0.9428826194952795,0.3721670415353174
A56 - Site 4.tif,7,6387,32878.367778299675,18738.52398099908,6853.318499999999,13052,4.7974375885568,2.0632112453667464,0.7545868506842316
A56 - Site 4.tif,8,859,24253.989522700816,16045.386933766467,7988.248799999999,5541,3.036208577112728,1.0275847428442733,0.5115864530293605
A56 - Site 4.tif,9,503,29648.220675944332,27721.39233763573,10308.5178,4881,2.876089584471161,0.18691613825478698,0.06950691057793527
A56 - Site 4.tif,10,774,24055.07364341085,15560.79230199852,8001.592199999999,6755,3.006285879375456,1.061573887932169,0.5458771749248222
A56 - Site 4.tif,11,14744,39284.80263157895,19768.453760123408,9107.611799999999,12965,4.313403282245277,2.1428613010750097,0.9872471113959209
A56 - Site 4.tif,12,2213,36145.92092182558,22968.167270094134,9540.530999999999,6905,3.7886697209817455,1.3812390161216008,0.573739885153305
A56 - Site 4.tif,13,1102,35096.046279491835,19813.73562744694,8332.212,4853,4.2120923326782505,1.8341240779791195,0.7712988070188739
A56 - Site 4.tif,14,911,28667.048298572998,17558.82722102373,7239.5358,5099,3.959790943852146,1.534383057755433,0.6326288730857106
A56 - Site 4.tif,15,51523,42700.04075849621,20406.523728411885,8412.2724,67514,5.075922263102827,2.650118299789938,1.0924701005803483
A56 - Site 4.tif,16,4001,37100.94651337166,25407.37424111015,13342.6587,6918,2.7806262115768465,0.8764049605985009,0.46024324124514365
A56 - Site 4.tif,17,1380,23100.016666666666,16272.871124889283,7239.5358,4516,3.1908146191686435,0.9430363672996759,0.41954154797742477
A56 - Site 4.tif,18,1785,31671.14285714286,20832.541448207452,8367.794399999999,7057,3.7848854002800323,1.2952757788745926,0.5202726434447016
A56 - Site 4.tif,19,14663,49137.84430198459,22952.75122831022,8756.2356,16079,5.611754473797903,2.9904509505939356,1.1408258998322576
A56 - Site 4.tif,20,861,31103.025551684088,25843.630988786954,9872.633399999999,3924,3.150428491718591,0.5327245882432753,0.20350834467405324
A56 - Site 4.tif,21,2010,30279.776119402984,19087.030805183767,6846.6467999999995,4707,4.422570201716665,1.6347776716337798,0.5864057866545467
A56 - Site 4.tif,22,2218,26002.11587015329,19303.319401887486,7550.881799999999,8159,3.4435866642911637,0.8871541954552824,0.34702821461926
A56 - Site 4.tif,23,1926,26445.73520249221,21583.96032628847,8378.1726,8091,3.1565039854228645,0.5802906085030927,0.22524943535408676
A56 - Site 4.tif,24,247,28512.153846153848,21591.172647914645,9863.737799999999,3093,2.890603382231525,0.7016590808235176,0.3205467952619262
A56 - Site 4.tif,25,908,37259.254405286345,20110.489932885906,8324.798999999999,3427,4.475694176549078,2.0599613843385094,0.8527273343226313
A56 - Site 4.tif,26,2660,26002.96015037594,18889.533352283495,8306.2665,10554,3.13052322007061,0.8563927967016084,0.3765803350154629
A56 - Site 4.tif,27,381,23790.081364829395,25603.92702107581,14474.6238,3179,1.6435716529512123,-0.12531211044290927,-0.07084247876322429
A56 - Site 4.tif,28,21132,48053.48509369676,26535.170065752813,11027.5788,26919,4.357573495067946,1.9513181830924153,0.8109356365387725
A56 - Site 4.tif,29,22665,39617.026869622765,21287.076496038364,9089.0793,38368,4.358750271832173,2.0167004565098505,0.8610835018602526
A56 - Site 4.tif,30,20316,42438.09785390825,26604.151411808907,13295.9568,34601,3.1918047337425413,1.1908843177113386,0.5951682576526423
A56 - Site 4.tif,31,334,29921.892215568863,17433.145277577507,9462.6945,2774,3.1620900596058807,1.3197876078508248,0.7163794449672375
A56 - Site 4.tif,32,1727,28148.81412854661,21945.637016896486,8702.862,10298,3.234431860290818,0.7127743852129332,0.28266106410451064
A56 - Site 4.tif,33,12166,32354.000493177708,21686.256154479728,8016.418199999999,32781,4.035967147165221,1.3307370040505961,0.4919126779054219
A56 - Site 4.tif,34,23130,31632.787894509296,23260.006809603485,9072.0294,51398,3.4868480358401865,0.9229226136432696,0.35996468760470424
A56 - Site 4.tif,35,497,21554.45875251509,21623.989949748742,10303.3287,3184,2.091989819998091,-0.006748420753924466,-0.0032154656654577677
A56 - Site 4.tif,36,2369,37267.40861122837,22657.253241013554,9247.717499999999,6788,4.029903444951478,1.5798660988723994,0.6448334762733487
A56 - Site 4.tif,37,1326,26945.76395173454,20149.790589020526,10602.0726,5993,2.541556256812383,0.6410042280513722,0.33727265465546424
A56 - Site 4.tif,38,2511,32489.490242931104,24923.427381282978,9102.4227,7202,3.5693233893538485,0.831214184509341,0.3035723275895457
A56 - Site 4.tif,39,6411,24058.098580564656,19312.505761018452,7571.638199999999,12411,3.1773967462593347,0.626759057179982,0.2457264157364055
A56 - Site 4.tif,40,8347,45879.477057625496,25077.21248213435,9868.185599999999,10495,4.64923126877336,2.1080131058205946,0.8295285845786455
A56 - Site 4.tif,41,1159,27159.664365832614,19807.765825242717,8672.4687,5150,3.131710854811306,0.8477284605917828,0.3711624322222669
A56 - Site 4.tif,42,5467,44621.64514358881,21880.364716431293,7990.472699999999,8922,5.584356122452301,2.8460494492558692,1.0393464972761315
A56 - Site 4.tif,43,1260,28399.12777777778,19422.44761436301,7582.0163999999995,4066,3.745590391724862,1.1839436490011988,0.4621806860620308
A56 - Site 5.tif,1,29295,165.5773681515617,87.83547810954387,37.065,43672,4.467216190662068,2.097447457737579,0.8850852947622294
A56 - Site 5.tif,2,10343,153.10171130233007,87.04794520547945,34.099799999999995,13140,4.48981258709529,1.937071949908208,0.758820509011906
A56 - Site 5.tif,3,11400,137.18807017543858,76.77045556721114,34.099799999999995,26692,4.023134157244537,1.7717879456920442,0.786990439928587
A56 - Site 5.tif,4,7179,130.09764591168687,71.24960457476578,35.5824,16438,3.6562358321845774,1.6538525034956202,0.8259420059926013
A56 - Site 5.tif,5,11170,159.17000895255148,97.99936845904006,48.925799999999995,11084,3.2532939455260528,1.2502736895668276,0.6241942315458537
A56 - Site 5.tif,6,1746,146.72508591065292,92.9762821500077,42.9954,6493,3.412576365763016,1.2501059124498006,0.5780915574592036
A56 - Site 5.tif,7,1721,119.52178965717606,88.9400299850075,32.6172,6003,3.664379211597938,0.9375961045948947,0.3438469682760982
A56 - Site 5.tif,8,73873,132.71712262937746,90.62969771429096,38.547599999999996,218138,3.442941262100573,1.091829968770253,0.46438889207291323
A56 - Site 5.tif,9,921,84.48859934853421,64.3307256541678,34.099799999999995,3707,2.477686066304124,0.5911434579808381,0.3133475254048681
A56 - Site 5.tif,10,1737,107.42314335060449,84.0145034414946,29.651999999999997,8136,3.622795875973848,0.7894455652642466,0.2786261769984128
A56 - Site 5.tif,11,11872,145.94971361185983,70.18247328244274,29.651999999999997,16375,4.922086657312795,2.555215172799978,1.0795749533320553
A56 - Site 5.tif,12,9840,129.85630081300812,79.32413007274958,26.686799999999998,11409,4.865937495853709,1.8935267893236833,0.6370340360183495
A56 - Site 5.tif,13,714,93.38795518207283,80.39285714285714,35.5824,4648,2.624554699959173,0.3652113976450036,0.16164493338639663
A56 - Site 5.tif,14,3724,149.50590762620837,98.82996021449576,35.5824,5781,4.201681381362459,1.424185760304835,0.5127589578767451
A56 - Site 5.tif,15,14575,187.55114922813036,116.2671137189159,48.925799999999995,14316,3.8333793047798213,1.4569825224042252,0.6131057460961634
A56 - Site 5.tif,16,4923,137.6691042047532,82.74942643391522,40.0302,10025,3.4391310603085143,1.3719561170595806,0.6636865067344088
A56 - Site 5.tif,17,1841,96.96958174904942,74.21921674703046,34.099799999999995,8503,2.8436994269940716,0.667170041916588,0.30652930596797123
A56 - Site 5.tif,18,15172,164.0127208014764,95.88219448343894,53.373599999999996,26357,3.0729184610134452,1.2764836230884302,0.7105649456396155
A56 - Site 5.tif,19,1215,89.59835390946502,80.07517793594306,31.1346,4496,2.8777743693732143,0.305871152045096,0.1189279401907897
A56 - Site 5.tif,20,29950,157.74477462437395,84.01790189760115,37.065,47481,4.255895712446108,1.989123774635952,0.87751385184379
A56 - Site 5.tif,21,5614,159.6722479515497,82.84761594439014,34.099799999999995,9207,4.682498076373608,2.2529349727749204,0.9273004554464622
A56 - Site 5.tif,22,33804,149.37607975387527,82.45235823887981,34.099799999999995,61847,4.380555889186145,1.9625839886266088,0.8116653414931851
A56 - Site 5.tif,23,38443,128.50326457352443,73.10505891986186,42.9954,28089,2.988767741284806,1.2884681998720304,0.7577889473670008
A56 - Site 5.tif,24,36451,151.29261199967078,94.74765448075057,38.547599999999996,74184,3.9248257209378155,1.4668865896774728,0.5967953277876682
A56 - Site 5.tif,25,1395,123.73548387096774,77.15469973890339,26.686799999999998,4596,4.636580025503318,1.7454615808043579,0.6037322973669716
A56 - Site 5.tif,26,1896,128.99261603375527,66.63245092742662,31.1346,5553,4.1430632155969445,2.002921671911617,0.9358828052849205
A56 - Site 5.tif,27,739,110.12313937753721,71.62235009085403,29.651999999999997,3302,3.7138519944826216,1.2984213298832785,0.5375527224737646
A56 - Site 5.tif,28,2044,112.05772994129158,86.39778156996587,31.1346,5860,3.599138254716624,0.8241618123593717,0.29699776894822266
A56 - Site 5.tif,29,1402,133.74964336661913,85.2412252712189,29.651999999999997,4701,4.5106449251825405,1.635923987557028,0.5690722761828723
A56 - Site 5.tif,30,23486,152.39823724772205,76.8663058582608,32.6172,27346,4.6723273978452715,2.3157086250905707,0.9826403199200636
A56 - Site 5.tif,31,993,107.0503524672709,80.5996445798426,28.1694,3939,3.8002354480133955,0.938987265544826,0.3281740015360029
A56 - Site 5.tif,32,32494,154.54696251615684,78.75929649845192,35.5824,31329,4.3433540872095,2.129920016536426,0.9622694637651049
A60 - Site 2.tif,1,392,31681.63775510204,26263.45371348117,9141.711599999999,2841,3.465613349153061,0.5926881396712347,0.20630127707985438
A60 - Site 2.tif,2,1031,36399.027158098936,22304.626561651276,7620.563999999999,3682,4.776421687167928,1.849521977169822,0.6319048004450378
A60 - Site 2.tif,3,284,29863.580985915494,21496.03132415757,8382.6204,2107,3.5625591474808838,0.9982021447312514,0.3892602097369689
A60 - Site 2.tif,4,244,36597.22131147541,21736.090439276486,9144.6768,2322,4.00202457799661,1.6251127510796965,0.683707629654432
A60 - Site 2.tif,5,1229,43121.21236777868,24249.604657534248,8001.592199999999,3650,5.389078984520705,2.358481566983737,0.7782233144313684
A60 - Site 2.tif,6,202,29798.00495049505,22472.036337895235,6858.5076,2119,4.344677689130447,1.068157832556624,0.3260037720855126
A60 - Site 5.tif,1,468,25649.844017094016,21168.33959685685,6877.7814,2927,3.7293776183489524,0.6515915757704438,0.2117078857191273
A60 - Site 5.tif,2,660,34707.85,21784.866050017128,8763.648599999999,2919,3.96043378553088,1.4746122921870835,0.5932092453681521
A60 - Site 5.tif,3,589,31781.60611205433,21581.663860493085,8001.592199999999,3326,3.9719102545634124,1.2747390764988622,0.4726207542426007
A61 - Site 1.tif,1,8446,45137.24532322993,30915.305434607322,14860.0998,12402,3.037479285515939,0.9570554760751362,0.4600290920204732
A61 - Site 1.tif,2,1095,42105.98812785388,29939.020559210527,15241.127999999999,3648,2.7626556333511703,0.7982983653595306,0.40639163677972123
A61 - Site 1.tif,3,332,27281.47891566265,19425.258162490507,8382.6204,2634,3.2545287289437685,0.9372034493131493,0.40443327380524524
A61 - Site 1.tif,4,2689,30872.782075120864,18336.250629478986,8001.592199999999,5163,3.858329855285837,1.5667546073675451,0.6837020118758739
A61 - Site 1.tif,5,763,31674.32372214941,18743.095907528896,9525.705,3201,3.3251422043949668,1.357508742356281,0.6899195244164162
A61 - Site 1.tif,6,837,22329.21624850657,17054.07615982837,6858.5076,3729,3.255696071325198,0.7691381852038056,0.3093184315138061
A61 - Site 1.tif,7,405,28480.041975308643,16128.394715111479,7620.563999999999,2422,3.737261700744364,1.6208311169856924,0.7658324016969057
A61 - Site 1.tif,8,2331,29749.486486486487,21531.90727532097,11430.846,7010,2.6025620926448014,0.7188951028785033,0.38164660037247927
A61 - Site 2.tif,1,627,34611.27432216906,21131.320101966496,6843.6816,2746,5.057405698435545,1.969693362149237,0.6379134931064592
A61 - Site 2.tif,2,1591,22628.226272784414,18148.678062678064,8810.350499999999,5616,2.5683684517158234,0.5084415438524569,0.24682504117563636
A61 - Site 2.tif,3,523,28886.845124282983,22365.504545454547,11811.132899999999,2860,2.4457302588017216,0.5521350605429997,0.29158030240596045
A61 - Site 2.tif,4,1390,33996.01510791367,21389.804818690678,8766.6138,4109,3.877895831098992,1.437979427040417,0.5893560224636382
A61 - Site 3.tif,1,987,28042.944275582573,21812.975635224502,12192.902399999999,2873,2.2999400270406145,0.5109504231209923,0.28560838028420116
A61 - Site 3.tif,2,2208,27509.591938405796,24336.191264162193,13335.987,6708,2.0628088448485418,0.2379576910386328,0.13039841114807033
A61 - Site 3.tif,3,1348,35716.70845697329,28884.133792177272,15622.1562,5957,2.2862854525132983,0.4373643802634392,0.2365511361342651
A61 - Site 3.tif,4,1641,44191.1578305911,38674.75219253518,14479.0716,4903,3.052071227450839,0.3809916678671656,0.14263583669759736
A61 - Site 3.tif,5,2486,37639.02493966211,16744.471648516712,7239.5358,5326,5.199093695981187,2.8861730735714484,1.2478478706124976
A61 - Site 3.tif,6,1013,35727.566633761104,21458.935247582773,10287.7614,3413,3.4728222442762307,1.3869520133082074,0.6649272772179581
A61 - Site 3.tif,7,1392,25714.0316091954,19490.016052880077,10287.7614,4236,2.4994778367595507,0.604992214954487,0.3193437880925909
A61 - Site 3.tif,8,433,33893.72979214781,15172.815972222223,7620.563999999999,2304,4.447666838321066,2.4566310078756666,1.2338457049888918
A61 - Site 3.tif,9,1791,26353.47738693467,21178.68410214168,12573.9306,4856,2.0958822046396306,0.4115493754028574,0.24433969834165714
A61 - Site 3.tif,10,1907,39662.76822233875,17373.460385005066,9144.6768,4935,4.3372520527237635,2.437407939590529,1.282951544676651
A61 - Site 4.tif,1,258,33856.26356589147,20853.60878489327,8763.648599999999,2436,3.863261195325979,1.4837033494226786,0.6235206057193959
A61 - Site 4.tif,2,1568,20592.957270408162,13853.610386923236,5276.573399999999,4833,3.9027140739422177,1.2772203421773978,0.48646863129928186
A61 - Site 4.tif,3,972,33828.96193415638,22789.481214232397,13588.028999999999,4019,2.4896150820793426,0.8124416513915197,0.4844112341190464
A61 - Site 4.tif,4,254,20569.944881889765,16073.200909780136,6714.6954,2638,3.063421891313064,0.6696869633286615,0.2797665503808066
A74 - Site 14.tif,1,146,43792.09589041096,23729.41690962099,13335.987,2058,3.283753642709619,1.5044015100475818,0.8454771163233759
A74 - Site 14.tif,2,5756,54341.98905489923,25293.224059003052,11259.6057,7864,4.826278157755645,2.5799096140525046,1.1484801197396133
A74 - Site 14.tif,3,3900,50998.778205128205,26916.88374468085,10685.098199999999,5875,4.772888114877642,2.2537831669553414,0.8946761701267638
A74 - Site 14.tif,4,323,40268.52012383901,31864.737860661506,11860.0587,2842,3.395305296744025,0.7085784712996754,0.2637329796944516
A74 - Site 14.tif,5,5745,51283.913838120105,31221.29571456273,11430.846,10314,4.4864495452108475,1.75512977110704,0.6425940264289872
A74 - Site 14.tif,6,9290,45610.8329386437,28030.674246605584,11430.846,9059,3.990153741779375,1.537957793502138,0.6271757338894816
A74 - Site 14.tif,7,3685,61094.09579375848,45517.214401033256,24004.776599999997,6194,2.54508079003464,0.6489075758663273,0.34221956676611137
A74 - Site 15.tif,1,645,51815.18449612403,37056.932119205296,13335.987,3020,3.885365552327336,1.1066486775150324,0.3982588825604932
A74 - Site 15.tif,2,2905,57908.075387263336,26688.38876146789,12869.709299999999,5232,4.499563590548106,2.425826869746871,1.16978536639342
A74 - Site 15.tif,3,20692,44100.58529866615,27222.48719262295,11049.817799999999,29280,3.991069001936506,1.527454878579801,0.6200057322686816
A74 - Site 15.tif,4,568,54625.903169014084,31251.79380249059,17036.5566,3453,3.2063934309930926,1.37199728297852,0.7479285673724505
